Alter,Zivilstand,Bildungsniveau,Immobilien,Vermögen,Random,Vermögen,Barvermögen,Faktor Aktien,Aktienvermögen,Säule 3a,Lebensversicherung,Pensionskasse,lohn,Bonus Random,Bonus,Zulagen,Schätzung Objekt,
25,82,90,90,17614.0702,0.753377567,17614.0702,13270.04535,0.024662243,434.4024854,0,0,0,0,0.673972285,0,0,1211961.825,0.605980912
35,76,47,90,17891.3524,0.96924075,17891.3524,17341.02782,0.003075925,55.03245777,20000,0,0,0,0.449476569,0,0,796708.4109,0.398354205
74,76,90,90,19012.75937,0.830762912,19012.75937,15795.09534,0.016923709,321.7664027,130000,0,0,0,0.754454096,0,0,1356823.695,0.678411847
74,47,90,90,19545.15483,0.732528972,19545.15483,14317.39217,0.026747103,522.7762656,130000,0,0,0,0.750213675,0,0,1568204.348,0.784102174
57,76,76,90,19672.3704,0.472696496,19672.3704,9299.060554,0.05273035,1037.330984,80000,0,0,0,0.371551657,0,0,429241.3679,0.214620684
64,82,90,76,20089.14635,0.203546429,20089.14635,4089.073995,0.079645357,1600.007235,100000,0,0,0,0.834590862,0,0,331353.6804,0.16567684
88,76,76,90,20089.14635,0.898010399,20089.14635,18040.26232,0.01019896,204.8884023,130000,0,0,0,0.188533506,0,0,1381182.622,0.690591311
59,82,90,76,20540.71047,0.709858101,20540.71047,14580.98971,0.02901419,595.9720751,80000,0,0,0,0.372738852,0,0,46214.2097,0.023107105
78,76,90,76,20818.67478,0.036881062,20818.67478,767.8148437,0.096311894,2005.085994,130000,0,0,0,0.641519372,0,0,1566975.853,0.783487926
80,76,47,90,21085.38411,0.773296031,21085.38411,16305.24385,0.022670397,478.014026,130000,0,0,0,0.979340641,0,0,641245.5025,0.320622751
64,76,90,90,21224.36626,0.631088177,21224.36626,13394.44661,0.036891182,782.9919657,100000,0,0,0,0.171731316,0,0,1581364.33,0.790682165
66,82,90,90,21398.1366,0.617659855,21398.1366,13216.76994,0.038234015,818.1366655,100000,0,0,0,0.573448078,0,0,1051400.755,0.525700377
74,76,90,76,21676.44197,0.731422283,21676.44197,15854.63267,0.026857772,582.1809301,130000,0,0,0,0.06758438,0,0,1862589.101,0.93129455
83,76,90,90,21861.97889,0.711743194,21861.97889,15560.11469,0.028825681,630.1864202,130000,0,0,0,0.389867486,0,0,487235.5998,0.2436178
43,76,90,90,22279.60749,0.049299766,22279.60749,1098.37943,0.095070023,2118.122806,40000,0,0,0,0.86625476,0,0,1667940.191,0.833970096
71,76,90,90,23138.56839,0.001438553,23138.56839,33.28605901,0.099856145,2310.528234,130000,0,0,0,0.27435806,0,0,1416429.983,0.708214992
35,82,90,90,23498.55777,0.920443382,23498.55777,21629.09199,0.007955662,186.9465778,20000,0,0,0,0.145342052,0,0,1363202.671,0.681601336
79,76,47,76,23498.55777,0.17633498,23498.55777,4143.617718,0.082366502,1935.494005,130000,0,0,0,0.062540316,0,0,438261.3557,0.219130678
78,47,90,90,23998.21142,0.224262694,23998.21142,5381.90354,0.077573731,1861.630788,130000,0,0,0,0.541053867,0,0,338002.2959,0.169001148
44,76,47,90,24102.74647,0.394865955,24102.74647,9517.353996,0.060513405,1458.539247,40000,0,0,0,0.047168632,0,0,601588.3627,0.300794181
46,90,47,90,25603.58325,0.677981742,25603.58325,17358.76197,0.032201826,824.4821284,40000,0,0,0,0.242274341,0,0,240963.3588,0.120481679
30,82,90,90,25964.59581,0.362011331,25964.59581,9399.477891,0.063798867,1656.511792,20000,0,0,0,0.723505835,0,0,1522120.117,0.761060058
65,82,90,90,26873.52207,0.103544452,26873.52207,2782.604112,0.089645555,2409.091796,100000,0,0,0,0.430297383,0,0,1421766.219,0.710883109
25,47,90,90,26896.88472,0.618010578,26896.88472,16622.55926,0.038198942,1027.432546,0,0,0,0,0.54298056,0,0,835229.0226,0.417614511
55,47,90,90,28531.07617,0.306042918,28531.07617,8731.733795,0.069395708,1979.934237,80000,0,0,0,0.817171641,0,0,292458.9492,0.146229475
86,76,47,90,29150.44206,0.271337743,29150.44206,7909.615157,0.072866226,2124.08269,130000,0,0,0,0.115167877,0,0,1299783.17,0.649891585
81,76,47,90,29735.36084,0.802240983,29735.36084,23854.92512,0.019775902,588.0435722,130000,0,0,0,0.773358409,0,0,927406.1199,0.46370306
25,90,47,76,30156.91163,0.712216634,30156.91163,21478.25409,0.028778337,867.8657547,0,0,0,0,0.586199753,0,0,185888.3281,0.092944164
68,90,47,90,31833.22406,0.067155361,31833.22406,2137.771659,0.093284464,2969.54524,100000,0,0,0,0.909914032,0,0,1977568.529,0.988784265
72,82,90,90,31868.35329,0.370592922,31868.35329,11810.18617,0.062940708,2005.816712,130000,0,0,0,0.573171543,0,0,488395.082,0.244197541
82,47,47,90,32103.17345,0.96943532,32103.17345,31121.95023,0.003056468,98.12232187,130000,0,0,0,0.348129121,0,0,272661.4701,0.136330735
77,76,90,76,32279.33121,0.016976141,32279.33121,547.9784679,0.098302386,3173.135274,130000,0,0,0,0.508749742,0,0,1261607.621,0.63080381
81,76,47,76,32431.95579,0.358883824,32431.95579,11639.30431,0.064111618,2079.265148,130000,0,0,0,0.231183232,0,0,1624917.617,0.812458809
76,47,76,90,32996.06988,0.844893599,32996.06988,27878.16821,0.01551064,511.7901662,130000,0,0,0,0.777217031,0,0,1719774.369,0.859887184
48,76,90,90,33595.82479,0.826233559,33595.82479,27757.99788,0.017376644,583.7826907,40000,0,0,0,0.465418321,0,0,341233.5568,0.170616778
59,47,90,76,33642.89114,0.091164951,33642.89114,3067.052523,0.090883505,3057.583862,80000,0,0,0,0.029187577,0,0,625032.1082,0.312516054
39,82,90,90,33760.55702,0.31001912,33760.55702,10466.41817,0.068998088,2329.413885,20000,0,0,0,0.061532459,0,0,1715887.449,0.857943725
68,47,47,90,34113.72518,0.429594735,34113.72518,14655.07674,0.057040526,1945.864844,100000,0,0,0,0.78670851,0,0,237480.058,0.118740029
46,90,76,90,34219.62447,0.742761891,34219.62447,25417.03297,0.025723811,880.2591496,40000,0,0,0,0.125674336,0,0,211120.5483,0.105560274
82,82,47,90,34396.46434,0.049680996,34396.46434,1708.85062,0.0950319,3268.761372,130000,0,0,0,0.677696233,0,0,494330.4189,0.247165209
49,82,76,90,34443.53069,0.441046216,34443.53069,15191.1889,0.055895378,1925.23418,40000,0,0,0,0.170099974,0,0,1079285.367,0.539642684
39,90,47,90,34832.51021,0.734479836,34832.51021,25583.77639,0.026552016,924.8733821,20000,0,0,0,0.486008459,0,0,53446.89189,0.026723446
37,47,90,90,35080.12014,0.143632223,35080.12014,5038.635638,0.085636778,3004.14845,20000,0,0,0,0.719980035,0,0,1594882.778,0.797441389
32,47,90,90,35315.96349,0.625142258,35315.96349,22077.50115,0.037485774,1323.846234,20000,0,0,0,0.037873909,0,0,227266.805,0.113633402
50,47,90,90,35681.75089,0.60045858,35681.75089,21425.41348,0.039954142,1425.633741,80000,0,0,0,0.178910499,0,0,1617460.868,0.808730434
55,82,90,76,35799.75782,0.962711198,35799.75782,34464.82774,0.00372888,133.4930089,80000,0,0,0,0.293186613,0,0,1204533.807,0.602266904
37,90,90,90,35799.75782,0.721489899,35799.75782,25829.16365,0.02785101,997.0594176,20000,0,0,0,0.930256895,0,0,898365.0816,0.449182541
61,76,90,76,36248.59346,0.106955127,36248.59346,3876.972914,0.089304487,3237.162055,100000,0,0,0,0.637646813,0,0,1397971.276,0.698985638
87,76,90,90,36591.35928,0.399893512,36591.35928,14632.64716,0.060010649,2195.871211,130000,0,0,0,0.868884719,0,0,269658.0558,0.134829028
79,82,47,76,37395.7505,0.823118605,37395.7505,30781.138,0.017688139,661.46125,130000,0,0,0,0.740200298,0,0,148016.5012,0.074008251
69,76,47,90,37964.12784,0.546582336,37964.12784,20750.52169,0.045341766,1721.360615,100000,0,0,0,0.037263138,0,0,1993493.779,0.996746889
89,47,76,76,38462.07619,0.036733339,38462.07619,1412.840489,0.096326666,3704.92357,130000,0,0,0,0.068473866,0,0,1593939.473,0.796969737
37,76,76,90,38616.23554,0.200989217,38616.23554,7761.446955,0.079901078,3085.478859,20000,0,0,0,0.470419027,0,0,1414066.666,0.707033333
83,47,90,90,38663.64295,0.425011508,38663.64295,16432.49321,0.057498849,2223.114974,130000,0,0,0,0.089533499,0,0,200296.5755,0.100148288
86,76,47,90,38865.38025,0.777172034,38865.38025,30205.08663,0.022282797,866.0293618,130000,0,0,0,0.004715962,0,0,1528417.381,0.764208691
45,82,90,90,39162.10289,0.142911279,39162.10289,5596.706197,0.085708872,3356.53967,40000,0,0,0,0.910009485,0,0,938339.1305,0.469169565
55,82,76,90,40291.18372,0.457928315,40291.18372,18450.47387,0.054207169,2184.070985,80000,0,0,0,0.95400022,0,0,606077.4026,0.303038701
59,90,47,76,41112.45744,0.823827997,41112.45744,33869.59344,0.0176172,724.2863994,80000,0,0,0,0.129454625,0,0,972019.8818,0.486009941
70,47,90,90,42138.0264,0.428438122,42138.0264,18053.53688,0.057156188,2408.448952,130000,0,0,0,0.766175271,0,0,83470.98437,0.041735492
52,76,90,76,42329.02029,0.084168849,42329.02029,3562.784903,0.091583115,3876.623539,80000,0,0,0,0.223674487,0,0,1770941.1,0.88547055
64,76,90,90,42376.93929,0.494786026,42376.93929,20967.5174,0.050521397,2140.942189,100000,0,0,0,0.09228914,0,0,1780772.568,0.890386284
53,90,90,76,42591.97794,0.122763384,42591.97794,5228.735346,0.087723662,3736.32426,80000,0,0,0,0.00583879,0,0,1417485.64,0.70874282
75,76,90,90,44087.35776,0.165394599,44087.35776,7291.810878,0.08346054,3679.554689,130000,0,0,0,0.422009859,0,0,568479.2743,0.284239637
39,47,47,90,44267.09665,0.775132965,44267.09665,34312.8859,0.022486703,995.4210752,20000,0,0,0,0.534657292,0,0,1231628.792,0.615814396
38,82,47,90,44602.87073,0.956940864,44602.87073,42682.30966,0.004305914,192.0561068,20000,0,0,0,0.482458684,0,0,445059.2775,0.222529639
39,82,47,90,45022.71622,0.246273435,45022.71622,11087.89899,0.075372656,3393.481723,20000,0,0,0,0.4986127,0,0,981720.2119,0.490860106
88,90,90,76,45455.18095,0.99130485,45455.18095,45059.94132,0.000869515,39.52396341,130000,0,0,0,0.580238661,0,0,181807.6625,0.090903831
35,82,90,90,45455.18095,0.133724341,45455.18095,6078.464099,0.086627566,3937.671685,20000,0,0,0,0.028473486,0,0,239118.4135,0.119559207
31,76,76,90,45695.45808,0.922528495,45695.45808,42155.36217,0.007747151,354.0095918,20000,0,0,0,0.523564188,0,0,1938262.504,0.969131252
82,76,47,76,46032.08481,0.0391031,46032.08481,1799.997201,0.09608969,4423.208761,130000,0,0,0,0.371354274,0,0,781198.7978,0.390599399
43,76,47,90,46092.28199,0.203672224,46092.28199,9387.71757,0.079632778,3670.456442,40000,0,0,0,0.987531166,0,0,3845.098745,0.001922549
67,82,47,90,46200.5687,0.807521409,46200.5687,37307.94836,0.019247859,889.2620345,100000,0,0,0,0.788582333,0,0,1042656.649,0.521328325
43,82,47,90,46525.42884,0.284747071,46525.42884,13247.97958,0.071525293,3327.744926,40000,0,0,0,0.005977033,0,0,923536.0828,0.461768041
29,90,47,90,46718.12803,0.804131317,46718.12803,37567.50985,0.019586868,915.0618187,0,0,0,0,0.256336921,0,0,972754.6876,0.486377344
29,82,90,76,47140.01989,0.540764127,47140.01989,25491.63168,0.045923587,2164.838821,0,0,0,0,0.085408845,0,0,6934.913707,0.003467457
49,76,90,90,47224.26183,0.023843331,47224.26183,1125.983723,0.097615667,4609.827811,40000,0,0,0,0.6290788,0,0,1000564.667,0.500282333
44,82,47,76,47779.33782,0.292332789,47779.33782,13967.4671,0.070766721,3381.187072,40000,0,0,0,0.412928016,0,0,843544.5149,0.421772257
84,47,47,76,47972.5486,0.671708773,47972.5486,32223.58177,0.032829123,1574.896683,130000,0,0,0,0.334503215,0,0,809256.7799,0.40462839
33,90,90,90,48165.75938,0.459200112,48165.75938,22117.72212,0.054079989,2604.803726,20000,0,0,0,0.273765789,0,0,1758684.359,0.879342179
29,47,76,90,48310.88063,0.374670724,48310.88063,18100.67263,0.062532928,3021.0208,0,0,0,0,0.237054872,0,0,367741.0463,0.183870523
47,82,90,90,48673.42795,0.27015286,48673.42795,13149.26575,0.072984714,3552.416221,40000,0,0,0,0.002355772,0,0,254762.1789,0.127381089
86,90,47,90,48951.73333,0.873459124,48951.73333,42757.33813,0.012654088,619.4395206,130000,0,0,0,0.292509711,0,0,273443.7533,0.136721877
79,47,90,90,49642.03981,0.755474055,49642.03981,37503.27313,0.024452594,1213.876668,130000,0,0,0,0.2136854,0,0,1602890.702,0.801445351
84,82,90,90,49836.10324,0.776864852,49836.10324,38715.91696,0.022313515,1112.018628,130000,0,0,0,0.831110917,0,0,967781.2006,0.4838906
27,76,90,90,49848.21089,0.216922981,49848.21089,10813.2225,0.078307702,3903.498839,0,0,0,0,0.858030452,0,0,887196.8167,0.443598408
66,90,90,90,50018.05903,0.110018372,50018.05903,5502.905439,0.088998163,4451.515359,100000,0,0,0,0.735814741,0,0,55641.08276,0.027820541
32,82,90,90,51257.13187,0.834425733,51257.13187,42770.26984,0.016557427,848.686203,20000,0,0,0,0.993215204,0,0,1885713.388,0.942856694
72,90,90,90,51427.4916,0.453291379,51427.4916,23311.63858,0.054670862,2811.585301,130000,0,0,0,0.154738616,0,0,1554020.484,0.777010242
27,90,90,76,51658.73063,0.403598333,51658.73063,20849.37756,0.059640167,3080.935307,0,0,0,0,0.298895607,0,0,1356257.102,0.678128551
51,90,47,90,51780.48923,0.070688311,51780.48923,3660.275313,0.092931169,4812.021392,80000,0,0,0,0.361878064,0,0,400435.4601,0.20021773
32,82,47,90,52914.68597,0.343944992,52914.68597,18199.74124,0.065605501,3471.494473,20000,0,0,0,0.40907499,0,0,1355149.729,0.677574864
73,90,90,90,53256.59913,0.504534276,53256.59913,26869.77968,0.049546572,2638.681945,130000,0,0,0,0.838403022,0,0,125535.6733,0.062767837
50,47,47,76,53709.18643,0.511773491,53709.18643,27486.93786,0.048822651,2622.224857,80000,0,0,0,0.610081607,0,0,1370788,0.685394
35,47,90,76,54284.55552,0.979384472,54284.55552,53165.45075,0.002061553,111.9104768,20000,0,0,0,0.014763806,0,0,180441.1527,0.090220576
51,82,76,90,54480.66531,0.305123673,54480.66531,16623.34072,0.069487633,3785.73246,80000,0,0,0,0.39883404,0,0,1712491.156,0.856245578
67,47,76,76,54590.82786,0.318143918,54590.82786,17367.73988,0.068185608,3722.308798,100000,0,0,0,0.069150375,0,0,1067592.537,0.533796268
42,82,76,90,54799.38636,0.471099266,54799.38636,25815.95067,0.052890073,2898.343569,40000,0,0,0,0.760813329,0,0,1844054.34,0.92202717
43,47,47,76,54921.99762,0.828238939,54921.99762,45488.53706,0.017176106,943.346056,40000,0,0,0,0.085242348,0,0,1110720.768,0.555360384
69,82,90,90,55499.24254,0.374014113,55499.24254,20757.49998,0.062598589,3474.174256,100000,0,0,0,0.152908997,0,0,437127.6936,0.218563847
71,76,47,90,56742.23758,0.536340006,56742.23758,30433.13201,0.046365999,2630.910556,130000,0,0,0,0.273294223,0,0,1737842.122,0.868921061
60,76,76,90,56816.24771,0.67718544,56816.24771,38475.13567,0.032281456,1834.111203,100000,0,0,0,0.311573559,0,0,1089214.894,0.544607447
50,76,90,76,57112.1177,0.229337438,57112.1177,13097.94674,0.077066256,4401.417096,80000,0,0,0,0.934611738,0,0,1536136.175,0.768068087
36,47,47,90,57136.84459,0.505008481,57136.84459,28854.59112,0.049499152,2828.225347,20000,0,0,0,0.511132037,0,0,675749.0376,0.337874519
39,82,90,90,57791.33971,0.965848015,57791.33971,55817.65077,0.003415198,197.3688943,20000,0,0,0,0.316133591,0,0,533517.7389,0.266758869
56,82,90,76,58038.60859,0.947285223,58038.60859,54979.1163,0.005271478,305.9492285,80000,0,0,0,0.356884008,0,0,535006.5665,0.267503283
48,76,90,90,58967.14583,0.758478906,58967.14583,44725.33625,0.024152109,1424.180958,40000,0,0,0,0.994472944,0,0,1262687.292,0.631343646
88,47,90,90,59885.62179,0.11997477,59885.62179,7184.763694,0.088002523,5270.08581,130000,0,0,0,0.831900062,0,0,778422.965,0.389211482
64,47,47,90,59997.48964,0.159747769,59997.48964,9584.465092,0.084025223,5041.302455,100000,0,0,0,0.406999397,0,0,276858.0673,0.138429034
86,47,47,90,60619.41349,0.558136734,60619.41349,33833.92149,0.044186327,2678.5492,130000,0,0,0,0.792768432,0,0,868837.6497,0.434418825
52,90,90,90,61018.11323,0.77539253,61018.11323,47312.98919,0.022460747,1370.512404,80000,0,0,0,0.578445466,0,0,169067.2399,0.08453362
77,82,47,76,61292.49641,0.313981349,61292.49641,19244.7007,0.068601865,4204.779571,130000,0,0,0,0.014654032,0,0,1497823.657,0.748911829
87,82,90,76,61379.8079,0.460100099,61379.8079,28240.8557,0.05398999,3313.89522,130000,0,0,0,0.662774697,0,0,688547.768,0.344273884
42,47,47,90,62004.11917,0.754625602,62004.11917,46789.89574,0.02453744,1521.422343,40000,0,0,0,0.996956791,0,0,608623.1201,0.30431156
76,47,90,76,62104.22043,0.299610681,62104.22043,18607.08778,0.070038932,4349.713265,130000,0,0,0,0.735895494,0,0,1374757.652,0.687378826
88,82,90,76,62266.73577,0.015091857,62266.73577,939.7206755,0.098490814,6132.701509,130000,0,0,0,0.410283488,0,0,1310162.99,0.655081495
43,90,47,90,62291.80372,0.15577875,62291.80372,9703.739306,0.084422125,5258.806441,40000,0,0,0,0.701173986,0,0,1329839.403,0.664919701
38,76,90,76,63055.60873,0.884688046,63055.60873,55784.54326,0.011531195,727.1065474,20000,0,0,0,0.74438225,0,0,1095395.265,0.547697633
37,82,90,90,64588.16415,0.053304877,64588.16415,3442.864138,0.094669512,6114.530001,20000,0,0,0,0.860858954,0,0,1477358.081,0.73867904
28,76,90,76,64600.61286,0.095240585,64600.61286,6152.600152,0.090475942,5844.801271,0,0,0,0,0.347471341,0,0,732210.9958,0.366105498
78,82,76,76,64827.4181,0.979295873,64827.4181,63485.22301,0.002070413,134.219509,130000,0,0,0,0.880810424,0,0,63412.47234,0.031706236
81,76,47,90,66266.69347,0.080570069,66266.69347,5339.112056,0.091942993,6092.758141,130000,0,0,0,0.796077034,0,0,280037.3785,0.140018689
66,76,90,90,66481.73212,0.448229675,66481.73212,29799.08521,0.055177032,3668.264691,100000,0,0,0,0.479320036,0,0,505298.6939,0.252649347
85,47,76,76,66709.73107,0.277782863,66709.73107,18530.82006,0.072221714,4817.891102,130000,0,0,0,0.456622664,0,0,1004621.363,0.502310681
62,47,47,76,67242.12653,0.894234778,67242.12653,60130.24809,0.010576522,711.1878448,100000,0,0,0,0.752858852,0,0,1456480.81,0.728240405
27,76,47,90,67483.25632,0.814991942,67483.25632,54998.31014,0.018500806,1248.494617,0,0,0,0,0.539839557,0,0,1807927.376,0.903963688
28,47,90,90,67572.27311,0.514647368,67572.27311,34775.89251,0.048535263,3279.63806,0,0,0,0,0.575342831,0,0,567027.1089,0.283513554
39,47,90,90,68106.03281,0.225204715,68106.03281,15337.79968,0.077479529,5276.823313,20000,0,0,0,0.872536305,0,0,1178615.537,0.589307768
51,82,90,90,68245.86762,0.262534717,68245.86762,17916.90958,0.073746528,5032.895805,80000,0,0,0,0.616484765,0,0,728026.9788,0.364013489
38,47,90,76,68347.84472,0.695032913,68347.84472,47504.00159,0.030496709,2084.384313,20000,0,0,0,0.181393878,0,0,705025.8076,0.352512904
40,90,47,90,68602.44639,0.904897838,68602.44639,62078.20539,0.009510216,652.4241001,40000,0,0,0,0.110156158,0,0,1977560.256,0.988780128
79,47,47,90,68653.43494,0.107750666,68653.43494,7397.453327,0.089224933,6125.598161,130000,0,0,0,0.438809328,0,0,694043.7648,0.347021882
58,47,76,90,69252.84879,0.482853842,69252.84879,33439.00409,0.051714616,3581.38447,80000,0,0,0,0.130618471,0,0,830965.8786,0.415482939
80,76,47,90,69521.09288,0.125476742,69521.09288,8723.280223,0.087452326,6079.781266,130000,0,0,0,0.182758324,0,0,1028962.95,0.514481475
29,90,76,90,70544.61548,0.81699168,70544.61548,57634.36392,0.018300832,1291.025156,0,0,0,0,0.560491208,0,0,842259.1304,0.421129565
77,90,76,90,71186.15031,0.719249999,71186.15031,51200.63852,0.028075,1998.551179,130000,0,0,0,0.854426863,0,0,1567014.388,0.783507194
26,76,47,76,71263.22998,0.102354714,71263.22998,7294.127534,0.089764529,6396.910245,0,0,0,0,0.826361755,0,0,921680.1221,0.460840061
74,90,47,90,72744.11473,0.004454145,72744.11473,324.0128289,0.099554586,7242.01019,130000,0,0,0,0.385776951,0,0,1396465.734,0.698232867
29,90,47,76,73881.8926,0.468614857,73881.8926,34622.15253,0.053138514,3925.974007,0,0,0,0,0.965272887,0,0,1158574.424,0.579287212
83,82,47,90,73985.575,0.723465189,73985.575,53525.98799,0.027653481,2045.958701,130000,0,0,0,0.248807656,0,0,1491065.398,0.745532699
87,82,47,90,75075.94546,0.962405834,75075.94546,72253.5279,0.003759417,282.2417557,130000,0,0,0,0.652981531,0,0,677605.6446,0.338802822
87,47,76,90,75180.13945,0.69573561,75180.13945,52305.50021,0.030426439,2287.463924,130000,0,0,0,0.172332276,0,0,708637.5847,0.354318792
38,82,90,76,75714.06968,0.432596015,75714.06968,32753.60484,0.056740398,4296.046484,20000,0,0,0,0.957617293,0,0,170171.02,0.08508551
70,82,90,76,75857.3151,0.860193971,75857.3151,65252.0051,0.013980603,1060.531,130000,0,0,0,0.687800449,0,0,1276892.011,0.638446006
61,90,90,90,76040.12353,0.868278473,76040.12353,66024.00236,0.013172153,1001.612118,100000,0,0,0,0.634259287,0,0,949581.5333,0.474790767
42,47,90,90,76183.71001,0.629441488,76183.71001,47953.18782,0.037055851,2823.052219,40000,0,0,0,0.489555621,0,0,1715808.605,0.857904302
31,47,47,90,77334.78924,0.352442269,77334.78924,27256.04856,0.064755773,5007.874068,20000,0,0,0,0.506892446,0,0,714224.1675,0.357112084
52,90,47,76,77544.54145,0.242369453,77544.54145,18794.42807,0.075763055,5875.011338,80000,0,0,0,0.455130907,0,0,691496.4655,0.345748233
76,82,90,90,77570.63258,0.155921898,77570.63258,12094.96027,0.08440781,6547.567232,130000,0,0,0,0.485645953,0,0,1340569.68,0.67028484
72,82,47,90,77911.86363,0.120646769,77911.86363,9399.814629,0.087935323,6851.2049,130000,0,0,0,0.76606047,0,0,190135.6822,0.095067841
30,76,90,90,78977.67773,0.820083188,78977.67773,64768.26575,0.017991681,1420.941198,20000,0,0,0,0.730003735,0,0,1363610.564,0.681805282
70,82,76,90,79544.86136,0.431018467,79544.86136,34285.30424,0.056898153,4525.955712,130000,0,0,0,0.6813757,0,0,331226.2622,0.165613131
36,47,90,76,79994.37912,0.285556417,79994.37912,22842.90825,0.071444358,5715.147087,20000,0,0,0,0.335929938,0,0,560825.1147,0.280412557
57,82,90,90,81120.902,0.392830934,81120.902,31866.79973,0.060716907,4925.410227,80000,0,0,0,0.234950476,0,0,489257.5289,0.244628764
25,76,90,90,81439.79358,0.457537526,81439.79358,37261.76164,0.054246247,4417.803194,0,0,0,0,0.883366345,0,0,848782.5622,0.424391281
43,76,90,90,82132.14642,0.721337263,82132.14642,59244.97766,0.027866274,2288.716875,40000,0,0,0,0.559415436,0,0,1099559.622,0.549779811
47,82,90,90,82439.10088,0.138525363,82439.10088,11419.90633,0.086147464,7101.919455,40000,0,0,0,0.936813289,0,0,702495.838,0.351247919
25,47,90,76,82679.20748,0.219956908,82679.20748,18185.86284,0.078004309,6449.334464,0,0,0,0,0.800218718,0,0,12494.42654,0.006247213
82,90,47,90,83107.06789,0.890684245,83107.06789,74022.15603,0.010931575,908.4911863,130000,0,0,0,0.724251371,0,0,96214.02571,0.048107013
27,76,90,90,83388.27229,0.332081736,83388.27229,27691.72221,0.066791826,5569.655008,0,0,0,0,0.056087556,0,0,1285528.103,0.642764051
78,47,47,90,83522.13854,0.086717309,83522.13854,7242.815129,0.091328269,7627.932341,130000,0,0,0,0.004151359,0,0,1785680.623,0.892840312
47,76,90,90,84354.15566,0.957684753,84354.15566,80784.68873,0.004231525,356.9466931,40000,0,0,0,0.769139486,0,0,899068.4593,0.44953423
42,90,90,90,84434.81647,0.959453585,84434.81647,81011.28739,0.004054641,342.3529083,40000,0,0,0,0.449465592,0,0,1009453.597,0.504726798
25,76,90,90,84932.59429,0.248000511,84932.59429,21063.32682,0.075199949,6386.926747,0,0,0,0,0.129881446,0,0,202656.3005,0.10132815
40,47,47,90,85431.56582,0.826155124,85431.56582,70579.72585,0.017384488,1485.183997,40000,0,0,0,0.150323358,0,0,1530708.346,0.765354173
26,82,90,90,85944.86189,0.114629662,85944.86189,9851.830511,0.088537034,7609.303138,0,0,0,0,0.699642461,0,0,895454.7187,0.447727359
43,82,47,76,86798.1953,0.913524114,86798.1953,79292.24443,0.008647589,750.5950868,40000,0,0,0,0.15596143,0,0,1402769.978,0.701384989
32,90,47,76,87613.32992,0.848918015,87613.32992,74376.53413,0.015108198,1323.679579,20000,0,0,0,0.549615572,0,0,1446383.733,0.723191866
68,47,47,76,88281.12641,0.903969034,88281.12641,79803.40453,0.009603097,847.7721876,100000,0,0,0,0.268337967,0,0,713382.9995,0.3566915
43,90,90,90,89498.37138,0.4370343,89498.37138,39113.85805,0.05629657,5038.451333,40000,0,0,0,0.591022351,0,0,1179176.372,0.589588186
51,47,47,90,91673.99639,0.167195492,91673.99639,15327.4789,0.083280451,7634.65175,80000,0,0,0,0.574304055,0,0,572333.5314,0.286166766
69,90,90,90,92006.18933,0.795358937,92006.18933,73177.94492,0.020464106,1882.824442,100000,0,0,0,0.987785232,0,0,732984.7399,0.36649237
72,90,90,90,93255.83505,0.339849308,93255.83505,31692.93097,0.066015069,6156.290408,130000,0,0,0,0.833026343,0,0,570922.0381,0.285461019
88,82,47,90,93409.14175,0.481166378,93409.14175,44945.33843,0.051883362,4846.380332,130000,0,0,0,0.925671167,0,0,713028.8306,0.356514415
59,82,90,76,93980.92971,0.287137829,93980.92971,26985.48013,0.071286217,6699.544957,80000,0,0,0,0.905739113,0,0,1473714.023,0.736857012
34,47,90,90,93994.91319,0.066177183,93994.91319,6220.318572,0.093382282,8777.459461,20000,0,0,0,0.961591883,0,0,1667702.344,0.833851172
29,82,90,90,94792.14214,0.929209238,94792.14214,88081.73412,0.007079076,671.0408014,0,0,0,0,0.031229893,0,0,95675.76078,0.04783788
34,76,90,90,95170.88984,0.591541688,95170.88984,56297.54879,0.040845831,3887.334105,20000,0,0,0,0.286698537,0,0,197590.0337,0.098795017
33,76,90,90,95381.32417,0.072685665,95381.32417,6932.854991,0.092731433,8844.846918,20000,0,0,0,0.871294351,0,0,1896065.383,0.948032692
72,90,90,76,96042.29945,0.590304922,96042.29945,56694.24211,0.040969508,3934.805734,130000,0,0,0,0.569840207,0,0,253278.0293,0.126639015
55,47,90,90,96465.38501,0.322164595,96465.38501,31077.73174,0.06778354,6538.765327,80000,0,0,0,0.378900275,0,0,1925551.101,0.96277555
90,82,90,90,96747.78312,0.497688822,96747.78312,48150.29026,0.050231118,4859.749286,130000,0,0,0,0.974766388,0,0,1598439.065,0.799219533
84,90,90,90,96874.82816,0.657738138,96874.82816,63718.26913,0.034226186,3315.655903,130000,0,0,0,0.292492958,0,0,694080.8839,0.347040442
36,76,90,90,98420.85547,0.775835964,98420.85547,76358.4393,0.022416404,2206.241617,20000,0,0,0,0.219181696,0,0,239695.0271,0.119847514
47,47,90,76,98776.92264,0.814737811,98776.92264,80477.29369,0.018526219,1829.962895,40000,0,0,0,0.044533793,0,0,418438.296,0.209219148
49,82,90,90,99204.95359,0.762051538,99204.95359,75599.28741,0.023794846,2360.566617,40000,0,0,0,0.245497301,0,0,1730803.184,0.865401592
